,Tamaño_muestra_casillas,Tamaño_submuestra_votos,Error_maximo_q_025,Error_maximo_mediana,Error_maximo_q_975,Intervalo_M_grande_candidato_nom,Intervalo_M_grande_candidato_cob,Intervalo_M_grande_inter_q_025,Intervalo_M_grande_inter_mediana,Intervalo_M_grande_inter_q_975,Cobertura_m_candidato_nom,Cobertura_m_candidato,Cobertura_m_inter_q_025,Cobertura_m_inter_mediana,Cobertura_m_inter_q_975,Cob_JOAQUIN_DIAZ_MENA,Cob_RENAN_BARRERA_CONCHA,Cob_VIDA_ARAVARI_GOMEZ_HERRERA,Cob_VOTOS_NULOS_CAND_NO_REGIS,Cob_YAMIL_JASMIN_LOPEZ_MANRIQUE
0,100,500,0.0020255789332460777,0.010596360733137133,0.032841826439825576,JOAQUIN_DIAZ_MENA,1.0,0.1154448577467759,0.12261605947943183,0.12993621108272937,JOAQUIN_DIAZ_MENA,1.0,0.1154448577467759,0.12261605947943183,0.12993621108272937,1.0,1.0,1.0,1.0,1.0
1,100,1000,0.0021705198214166978,0.0109374447672822,0.03309055636424496,JOAQUIN_DIAZ_MENA,0.997,0.08179309967449104,0.0864395625855928,0.09210439527302303,RENAN_BARRERA_CONCHA,0.995,0.08066012944456705,0.08551942755723893,0.09111888973313523,0.997,0.995,1.0,1.0,1.0
2,100,2000,0.0019635291747731433,0.011622908541593563,0.030305778603880965,JOAQUIN_DIAZ_MENA,0.98,0.05745927651190971,0.06082458704184027,0.06441862410325044,RENAN_BARRERA_CONCHA,0.976,0.05658814731514632,0.060031718042154514,0.06381945270684422,0.98,0.976,0.996,1.0,0.998
3,100,5000,0.002260417762431971,0.011637702499452146,0.03248844757189436,JOAQUIN_DIAZ_MENA,0.833,0.03558833562948269,0.03788156218024516,0.04003005336803677,RENAN_BARRERA_CONCHA,0.801,0.03522159858768356,0.03742409988619086,0.039566047766198084,0.833,0.801,0.928,0.984,0.972
4,100,10000,0.001993758651586837,0.010701981690430462,0.033312948190172394,JOAQUIN_DIAZ_MENA,0.687,0.024486134177451994,0.025976147260990595,0.02761394043030849,RENAN_BARRERA_CONCHA,0.655,0.024230343614174647,0.02566564399810617,0.02706539440981309,0.687,0.655,0.8,0.966,0.901
5,100,20000,0.002134091438712907,0.011258786156147643,0.03301788167705648,JOAQUIN_DIAZ_MENA,0.494,0.01622062614311735,0.017175631632541627,0.01814992600764575,RENAN_BARRERA_CONCHA,0.443,0.015993399664562546,0.01697988113631907,0.018007349182371134,0.494,0.443,0.586,0.906,0.667
6,150,500,0.0015645332717380228,0.009169119402776982,0.02632777878522048,JOAQUIN_DIAZ_MENA,1.0,0.11580777567947009,0.12256010878742796,0.1303005870155829,JOAQUIN_DIAZ_MENA,1.0,0.11580777567947009,0.12256010878742796,0.1303005870155829,1.0,1.0,1.0,1.0,1.0
7,150,1000,0.0016949542630015552,0.009241784530654024,0.02660515728965228,JOAQUIN_DIAZ_MENA,1.0,0.08171416612032256,0.08676993321610524,0.09230192480637256,JOAQUIN_DIAZ_MENA,1.0,0.08171416612032256,0.08676993321610524,0.09230192480637256,1.0,1.0,1.0,1.0,1.0
8,150,2000,0.001679583054007253,0.009093623405789869,0.025627206539389737,JOAQUIN_DIAZ_MENA,0.997,0.05742546865243241,0.061184486919333314,0.06485834320718596,RENAN_BARRERA_CONCHA,0.995,0.0569236642810782,0.060276998491023664,0.06372244313030119,0.997,0.995,1.0,1.0,1.0
9,150,5000,0.0018046573130375166,0.008792292158820492,0.026784643273568307,JOAQUIN_DIAZ_MENA,0.913,0.03602200887908248,0.038274735026548656,0.04062181475941307,RENAN_BARRERA_CONCHA,0.907,0.03571952743768605,0.03782588842108889,0.04016270933046247,0.913,0.907,0.974,0.998,0.997
10,150,10000,0.0015112153290329183,0.00929762280843538,0.025496334003989925,JOAQUIN_DIAZ_MENA,0.75,0.024926522022930896,0.02649876057165501,0.028100457082793483,RENAN_BARRERA_CONCHA,0.738,0.024667785201857362,0.026199919258689752,0.027838839134426887,0.75,0.738,0.894,0.975,0.962
11,150,20000,0.0016570054779368624,0.009158510207949555,0.027284301148676374,JOAQUIN_DIAZ_MENA,0.59,0.01701720399160749,0.018027671950682167,0.0190494987720592,RENAN_BARRERA_CONCHA,0.549,0.016847102092627686,0.017802371693934615,0.018840379599034052,0.59,0.549,0.696,0.936,0.811
12,200,500,0.0014514118857120865,0.007655562821908879,0.02333207709072011,JOAQUIN_DIAZ_MENA,1.0,0.11594149680768225,0.12283723651378059,0.13019491200510044,JOAQUIN_DIAZ_MENA,1.0,0.11594149680768225,0.12283723651378059,0.13019491200510044,1.0,1.0,1.0,1.0,1.0
13,200,1000,0.0015889234450937278,0.007704183614273469,0.02302742355217456,JOAQUIN_DIAZ_MENA,1.0,0.08174635084560934,0.08665531378748126,0.09194523119584924,JOAQUIN_DIAZ_MENA,1.0,0.08174635084560934,0.08665531378748126,0.09194523119584924,1.0,1.0,1.0,1.0,1.0
14,200,2000,0.0015359736179409523,0.007683698378691373,0.023985549438872187,JOAQUIN_DIAZ_MENA,0.997,0.05778717679885311,0.061363580417606506,0.06469270710679426,JOAQUIN_DIAZ_MENA,0.997,0.05778717679885311,0.061363580417606506,0.06469270710679426,0.997,0.997,1.0,1.0,1.0
