,Tamaño_muestra_casillas,Tamaño_submuestra_votos,Error_maximo_q_025,Error_maximo_mediana,Error_maximo_q_975,Intervalo_M_grande_candidato_nom,Intervalo_M_grande_candidato_cob,Intervalo_M_grande_inter_q_025,Intervalo_M_grande_inter_mediana,Intervalo_M_grande_inter_q_975,Cobertura_m_candidato_nom,Cobertura_m_candidato,Cobertura_m_inter_q_025,Cobertura_m_inter_mediana,Cobertura_m_inter_q_975,Cob_JOAQUIN_DIAZ_MENA,Cob_RENAN_BARRERA_CONCHA,Cob_VIDA_ARAVARI_GOMEZ_HERRERA,Cob_VOTOS_NULOS_CAND_NO_REGIS,Cob_YAMIL_JASMIN_LOPEZ_MANRIQUE
0,100,500,0.001717365056686295,0.009098363160344083,0.025596236246504846,JOAQUIN_DIAZ_MENA,1.0,0.11119659069526269,0.11778566537761714,0.12513450076104124,JOAQUIN_DIAZ_MENA,1.0,0.11119659069526269,0.11778566537761714,0.12513450076104124,1.0,1.0,1.0,1.0,1.0
1,100,1000,0.001793802205396499,0.00880944541210657,0.024660026624810746,JOAQUIN_DIAZ_MENA,1.0,0.0790596705557778,0.08392906185835802,0.08910116268645953,RENAN_BARRERA_CONCHA,0.999,0.07818641185833086,0.08296657219369044,0.08780962422778531,1.0,0.999,1.0,1.0,1.0
2,100,1500,0.0018893967511905516,0.00912318525109826,0.02670664829241023,JOAQUIN_DIAZ_MENA,0.999,0.064499047754196,0.06859797279655436,0.07304384792591746,RENAN_BARRERA_CONCHA,0.996,0.06368970020178144,0.06779619813549526,0.07203039945955823,0.999,0.996,1.0,1.0,0.999
3,100,2000,0.001952932690674212,0.008961527548408316,0.023827602499351834,JOAQUIN_DIAZ_MENA,0.996,0.05589161420003455,0.059530980481554696,0.06285453492349674,RENAN_BARRERA_CONCHA,0.992,0.055224534871088325,0.05840467417855194,0.06236084265863531,0.996,0.992,0.998,1.0,0.999
4,100,3000,0.0019067692573880985,0.008596158539146442,0.025435572285502438,JOAQUIN_DIAZ_MENA,0.98,0.045706279675609696,0.04827080619186963,0.051159252297675165,RENAN_BARRERA_CONCHA,0.966,0.044838613722302946,0.047660083920272656,0.050236758539269455,0.98,0.966,0.985,1.0,0.991
5,100,4000,0.001766844101725955,0.008972733065712113,0.024997158267915483,JOAQUIN_DIAZ_MENA,0.957,0.039028928387970556,0.041651910135345194,0.044086832671480954,RENAN_BARRERA_CONCHA,0.943,0.03860839832320134,0.040998323618064964,0.04338558937441772,0.957,0.943,0.976,0.989,0.99
6,150,500,0.001522617177226944,0.00720397932589481,0.020066493408953563,JOAQUIN_DIAZ_MENA,1.0,0.11113984474819118,0.11798378295894807,0.12522106479354003,JOAQUIN_DIAZ_MENA,1.0,0.11113984474819118,0.11798378295894807,0.12522106479354003,1.0,1.0,1.0,1.0,1.0
7,150,1000,0.0015000400331138027,0.007393890066883707,0.020433236394301217,JOAQUIN_DIAZ_MENA,1.0,0.07948491191909808,0.08431485499515776,0.08909953166195918,JOAQUIN_DIAZ_MENA,1.0,0.07948491191909808,0.08431485499515776,0.08909953166195918,1.0,1.0,1.0,1.0,1.0
8,150,1500,0.0015513224780239897,0.006984953131807192,0.020150131118109985,JOAQUIN_DIAZ_MENA,1.0,0.06498597170180835,0.06889864493060086,0.07326594753531362,JOAQUIN_DIAZ_MENA,1.0,0.06498597170180835,0.06889864493060086,0.07326594753531362,1.0,1.0,1.0,1.0,1.0
9,150,2000,0.001462598724860066,0.00706127777667746,0.019016129696423995,JOAQUIN_DIAZ_MENA,1.0,0.05599039311411868,0.05968218495601613,0.0632803176847338,JOAQUIN_DIAZ_MENA,1.0,0.05599039311411868,0.05968218495601613,0.0632803176847338,1.0,1.0,1.0,1.0,1.0
10,150,3000,0.0013777406306789662,0.007037928852986132,0.02024615528127966,JOAQUIN_DIAZ_MENA,0.998,0.045967820017821875,0.04863602091512542,0.05173202541751665,RENAN_BARRERA_CONCHA,0.992,0.0451382909663807,0.04796962808977551,0.05082117341792791,0.998,0.992,0.999,1.0,0.998
11,150,4000,0.0016136691670875075,0.007320984782716339,0.02015992791251383,JOAQUIN_DIAZ_MENA,0.986,0.03953612213683022,0.04201689134415526,0.04454183193553157,RENAN_BARRERA_CONCHA,0.981,0.038997122639858425,0.04144630139048394,0.04380817210018836,0.986,0.981,0.991,1.0,0.997
